Tipo de dato;Grupos ECOICOP;Comunidades y Ciudades Autónomas;Periodo;Total
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2018M11;94,902
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2018M10;95,471
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2018M09;94,295
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2018M08;94,126
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2018M07;94,017
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2018M06;94,728
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2018M05;94,479
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2018M04;94,024
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2018M03;93,884
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2018M02;93,794
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2018M01;93,795
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2017M12;93,349
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2017M11;93,208
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2017M10;93,521
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2017M09;92,505
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2017M08;92,246
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2017M07;92,355
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2017M06;92,268
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2017M05;92,216
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2017M04;91,877
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2017M03;91,924
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2017M02;92,273
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2017M01;92,112
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2016M12;91,395
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2016M11;90,833
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2016M10;90,795
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2016M09;90,633
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2016M08;91,493
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2016M07;91,663
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2016M06;91,211
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2016M05;91,027
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2016M04;90,783
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2016M03;90,473
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2016M02;90,442
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2016M01;90,774
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2015M12;90,046
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2015M11;89,880
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2015M10;90,228
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2015M09;89,789
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2015M08;89,762
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2015M07;89,121
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2015M06;89,590
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2015M05;89,272
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2015M04;88,878
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2015M03;88,939
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2015M02;89,250
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2015M01;88,921
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2014M12;88,229
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2014M11;88,107
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2014M10;88,118
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2014M09;87,673
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2014M08;87,548
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2014M07;87,524
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2014M06;87,579
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2014M05;87,458
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2014M04;87,640
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2014M03;87,698
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2014M02;88,381
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2014M01;88,580
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2013M12;88,045
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2013M11;87,498
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2013M10;87,273
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2013M09;87,759
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2013M08;88,767
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2013M07;88,572
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2013M06;88,369
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2013M05;87,913
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2013M04;87,436
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2013M03;87,156
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2013M02;87,178
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2013M01;87,539
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2012M12;87,030
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2012M11;86,462
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2012M10;85,948
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2012M09;85,699
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2012M08;85,274
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2012M07;84,913
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2012M06;85,191
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2012M05;84,829
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2012M04;85,008
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2012M03;84,836
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2012M02;84,748
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2012M01;84,557
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2011M12;84,241
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2011M11;83,889
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2011M10;83,807
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2011M09;83,738
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2011M08;83,507
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2011M07;83,380
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2011M06;83,228
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2011M05;83,139
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2011M04;82,889
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2011M03;82,664
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2011M02;82,433
Índice;01 Alimentos y bebidas no alcohólicas;09 Cataluña;2011M01;82,598
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2018M12;95,400
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2018M11;95,676
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2018M10;96,303
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2018M09;94,911
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2018M08;95,006
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2018M07;95,046
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2018M06;95,862
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2018M05;95,319
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2018M04;94,425
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2018M03;94,283
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2018M02;94,190
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2018M01;94,227
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2017M12;94,112
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2017M11;94,101
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2017M10;94,399
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2017M09;93,076
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2017M08;92,943
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2017M07;93,151
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2017M06;93,363
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2017M05;93,491
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2017M04;93,105
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2017M03;93,099
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2017M02;93,320
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2017M01;93,281
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2016M12;92,640
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2016M11;92,095
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2016M10;92,165
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2016M09;92,198
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2016M08;93,365
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2016M07;93,463
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2016M06;92,874
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2016M05;92,790
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2016M04;92,528
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2016M03;92,214
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2016M02;92,057
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2016M01;92,412
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2015M12;92,264
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2015M11;92,288
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2015M10;92,644
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2015M09;92,198
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2015M08;92,128
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2015M07;91,359
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2015M06;91,856
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2015M05;91,519
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2015M04;91,083
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2015M03;91,019
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2015M02;91,326
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2015M01;90,890
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2014M12;90,774
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2014M11;90,875
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2014M10;90,833
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2014M09;90,447
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2014M08;90,411
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2014M07;90,115
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2014M06;90,047
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2014M05;90,129
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2014M04;90,530
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2014M03;90,477
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2014M02;90,993
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2014M01;91,330
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2013M12;91,005
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2013M11;90,427
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2013M10;90,305
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2013M09;90,906
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2013M08;92,447
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2013M07;91,890
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2013M06;91,202
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2013M05;90,598
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2013M04;89,853
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2013M03;89,522
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2013M02;89,660
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2013M01;89,819
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2012M12;89,695
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2012M11;89,432
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2012M10;89,048
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2012M09;88,724
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2012M08;88,236
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2012M07;87,755
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2012M06;87,978
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2012M05;87,520
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2012M04;87,682
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2012M03;87,449
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2012M02;87,280
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2012M01;87,013
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2011M12;86,876
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2011M11;86,668
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2011M10;86,504
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2011M09;86,532
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2011M08;86,492
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2011M07;86,342
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2011M06;86,135
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2011M05;86,003
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2011M04;85,765
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2011M03;85,475
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2011M02;85,197
Índice;01 Alimentos y bebidas no alcohólicas;10 Comunitat Valenciana;2011M01;85,393
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2018M12;95,582
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2018M11;96,010
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2018M10;96,433
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2018M09;95,177
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2018M08;95,245
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2018M07;95,460
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2018M06;96,151
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2018M05;95,398
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2018M04;94,755
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2018M03;94,622
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2018M02;94,693
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2018M01;94,816
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2017M12;94,555
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2017M11;94,747
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2017M10;94,938
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2017M09;93,540
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2017M08;93,288
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2017M07;93,513
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2017M06;93,780
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2017M05;93,695
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2017M04;93,223
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2017M03;93,502
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2017M02;94,084
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2017M01;93,867
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2016M12;93,249
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2016M11;92,751
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2016M10;92,989
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2016M09;93,119
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2016M08;94,296
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2016M07;94,560
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2016M06;93,677
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2016M05;93,362
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2016M04;93,202
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2016M03;93,142
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2016M02;93,115
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2016M01;93,398
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2015M12;92,836
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2015M11;92,629
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2015M10;92,570
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2015M09;91,944
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2015M08;92,082
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2015M07;91,788
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2015M06;92,160
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2015M05;91,648
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2015M04;91,236
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2015M03;91,533
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2015M02;92,021
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2015M01;91,694
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2014M12;91,755
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2014M11;91,906
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2014M10;92,102
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2014M09;91,639
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2014M08;91,595
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2014M07;91,430
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2014M06;91,588
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2014M05;91,507
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2014M04;92,005
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2014M03;92,178
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2014M02;92,746
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2014M01;93,033
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2013M12;92,766
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2013M11;92,457
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2013M10;92,552
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2013M09;93,357
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2013M08;95,022
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2013M07;94,836
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2013M06;94,054
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2013M05;93,384
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2013M04;92,886
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2013M03;92,718
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2013M02;92,718
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2013M01;92,609
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2012M12;92,046
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2012M11;91,696
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2012M10;91,010
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2012M09;90,626
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2012M08;90,364
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2012M07;90,077
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2012M06;90,210
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2012M05;89,827
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2012M04;90,099
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2012M03;90,039
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2012M02;89,748
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2012M01;89,595
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2011M12;89,233
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2011M11;89,018
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2011M10;88,855
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2011M09;88,665
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2011M08;88,532
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2011M07;88,222
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2011M06;87,961
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2011M05;87,775
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2011M04;87,533
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2011M03;87,221
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2011M02;87,080
Índice;01 Alimentos y bebidas no alcohólicas;11 Extremadura;2011M01;87,280
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2018M12;95,031
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2018M11;95,037
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2018M10;95,661
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2018M09;94,946
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2018M08;95,121
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2018M07;95,054
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2018M06;95,342
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2018M05;94,681
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2018M04;94,197
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2018M03;93,959
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2018M02;93,766
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2018M01;93,995
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2017M12;93,718
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2017M11;93,821
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2017M10;93,930
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2017M09;93,139
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2017M08;93,291
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2017M07;93,364
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2017M06;93,241
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2017M05;93,352
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2017M04;93,172
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2017M03;93,121
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2017M02;93,146
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2017M01;93,029
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2016M12;92,423
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2016M11;92,124
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2016M10;92,291
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2016M09;92,290
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2016M08;92,874
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2016M07;92,707
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2016M06;92,212
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2016M05;91,805
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2016M04;91,552
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2016M03;91,403
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2016M02;91,521
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2016M01;92,089
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2015M12;91,486
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2015M11;91,548
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2015M10;91,601
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2015M09;91,191
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2015M08;91,133
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2015M07;90,493
